Date,Time,X1,X2,X3,X4,X5,X6,X7
18/12/2007,4:32:00,0.218,0,246.99,0.8,0,0,0
18/12/2007,4:33:00,0.214,0,246.89,0.8,0,0,0
18/12/2007,4:34:00,0.214,0,246.64,0.8,0,0,0
18/12/2007,4:35:00,0.214,0,246.72,0.8,0,0,0
18/12/2007,4:36:00,0.216,0,247.53,0.8,0,0,0
18/12/2007,4:37:00,0.216,0,247.13,0.8,0,0,0
18/12/2007,4:38:00,0.214,0,246.73,0.8,0,0,0
18/12/2007,4:39:00,0.216,0,247.67,0.8,0,0,0
18/12/2007,4:40:00,0.216,0,247.57,0.8,0,0,0
18/12/2007,4:41:00,0.224,0,247.72,0.8,0,0,0
18/12/2007,4:42:00,0.224,0,247.86,0.8,0,0,0
18/12/2007,4:43:00,0.224,0,247.85,0.8,0,0,0
18/12/2007,4:44:00,0.224,0,248.1,0.8,0,0,0
18/12/2007,4:45:00,0.216,0,247.6,0.8,0,0,0
18/12/2007,4:46:00,0.216,0,247.22,0.8,0,0,0
18/12/2007,4:47:00,0.214,0,246.69,0.8,0,0,0
18/12/2007,4:48:00,0.214,0,246.48,0.8,0,0,0
18/12/2007,4:49:00,0.216,0,247.67,0.8,0,0,0
18/12/2007,4:50:00,0.216,0,248,0.8,0,0,0
18/12/2007,4:51:00,0.216,0,247.13,0.8,0,0,0
18/12/2007,4:52:00,0.214,0,246.28,0.8,0,0,0
18/12/2007,4:53:00,0.214,0,246.17,0.8,0,0,0
18/12/2007,4:54:00,0.306,0.074,246.81,1.4,0,0,0
18/12/2007,4:55:00,0.292,0.078,246.7,1.2,0,0,0
18/12/2007,4:56:00,0.3,0.078,246.85,1.2,0,0,0
18/12/2007,4:57:00,0.302,0.08,247.3,1.2,0,0,0
18/12/2007,4:58:00,0.294,0.078,247.44,1.2,0,0,0
18/12/2007,4:59:00,0.292,0.078,246.97,1.2,0,0,0
18/12/2007,5:00:00,0.29,0.076,246.48,1.2,0,0,0
18/12/2007,5:01:00,0.404,0.206,246.6,1.8,0,0,0
18/12/2007,5:02:00,0.388,0.202,247.09,1.8,0,0,0
18/12/2007,5:03:00,0.326,0.112,247.45,1.4,0,0,0
18/12/2007,5:04:00,0.326,0.114,247.61,1.4,0,0,0
18/12/2007,5:05:00,0.324,0.114,247.88,1.4,0,0,0
18/12/2007,5:06:00,0.322,0.114,247.67,1.4,0,0,0
18/12/2007,5:07:00,0.32,0.112,247.3,1.4,0,0,0
18/12/2007,5:08:00,0.32,0.114,247.66,1.4,0,0,0
18/12/2007,5:09:00,0.32,0.116,248.35,1.4,0,0,0
18/12/2007,5:10:00,0.318,0.114,247.97,1.4,0,0,0
18/12/2007,5:11:00,0.316,0.112,247.33,1.4,0,0,0
18/12/2007,5:12:00,0.316,0.114,247.74,1.4,0,0,0
18/12/2007,5:13:00,0.316,0.116,248.36,1.4,0,0,0
18/12/2007,5:14:00,0.286,0.072,248.07,1.2,0,0,0
18/12/2007,5:15:00,0.216,0,247.2,0.8,0,0,0
18/12/2007,5:16:00,0.216,0,247.14,0.8,0,0,0
18/12/2007,5:17:00,0.216,0,247.69,0.8,0,0,0
18/12/2007,5:18:00,0.216,0,247.46,0.8,0,0,0
18/12/2007,5:19:00,0.216,0,246.72,0.8,0,0,0
18/12/2007,5:20:00,0.214,0,246.16,0.8,0,0,0
18/12/2007,5:21:00,0.214,0,246.13,0.8,0,0,0
18/12/2007,5:22:00,0.216,0,246.6,0.8,0,0,0
18/12/2007,5:23:00,0.216,0,247.1,0.8,0,0,0
18/12/2007,5:24:00,0.218,0,247.95,0.8,0,0,0
18/12/2007,5:25:00,0.218,0,247.89,0.8,0,0,0
18/12/2007,5:26:00,0.216,0,247.26,0.8,0,0,0
18/12/2007,5:27:00,0.216,0,247.2,0.8,0,0,0
18/12/2007,5:28:00,0.216,0,246.99,0.8,0,0,0
18/12/2007,5:29:00,0.214,0,246.52,0.8,0,0,0
18/12/2007,5:30:00,0.214,0,246.28,0.8,0,0,0
18/12/2007,5:31:00,0.214,0,246.1,0.8,0,0,0
18/12/2007,5:32:00,0.216,0,246.37,0.8,0,0,0
18/12/2007,5:33:00,0.216,0,246.62,0.8,0,0,0
18/12/2007,5:34:00,0.214,0,246.44,0.8,0,0,0
18/12/2007,5:35:00,0.216,0,246.99,0.8,0,0,0
18/12/2007,5:36:00,0.216,0,247.54,0.8,0,0,0
18/12/2007,5:37:00,0.222,0,250.17,0.8,0,0,0
18/12/2007,5:38:00,0.222,0,251.31,0.8,0,0,0
18/12/2007,5:39:00,0.224,0,252.09,0.8,0,0,0
18/12/2007,5:40:00,0.222,0,251.28,0.8,0,0,0
18/12/2007,5:41:00,0.272,0,251.57,1.2,0,0,0
18/12/2007,5:42:00,0.302,0.094,251.88,1.2,0,0,0
18/12/2007,5:43:00,0.302,0.094,251.77,1.2,0,0,0
18/12/2007,5:44:00,0.302,0.094,251.89,1.2,0,0,0
18/12/2007,5:45:00,0.302,0.092,251.23,1.2,0,0,0
18/12/2007,5:46:00,0.408,0.216,251.17,1.8,0,0,0
18/12/2007,5:47:00,0.412,0.238,250.37,1.8,0,0,0
18/12/2007,5:48:00,0.406,0.238,250.29,1.8,0,0,0
18/12/2007,5:49:00,0.404,0.236,249.99,1.8,0,0,0
18/12/2007,5:50:00,0.356,0.164,249.21,1.6,0,0,0
18/12/2007,5:51:00,0.326,0.118,248.99,1.4,0,0,0
18/12/2007,5:52:00,0.326,0.118,249.29,1.4,0,0,0
18/12/2007,5:53:00,0.324,0.12,249.49,1.4,0,0,0
18/12/2007,5:54:00,0.324,0.122,250.32,1.4,0,0,0
18/12/2007,5:55:00,0.324,0.124,250.66,1.4,0,0,0
18/12/2007,5:56:00,0.332,0.126,250.82,1.4,0,0,0
18/12/2007,5:57:00,0.332,0.128,251.56,1.4,0,0,0
18/12/2007,5:58:00,0.332,0.13,252.14,1.4,0,0,0
18/12/2007,5:59:00,0.3,0.082,251.52,1.2,0,0,0
18/12/2007,6:00:00,0.23,0,251.58,1,0,0,0
18/12/2007,6:01:00,0.23,0,251.62,1,0,0,0
18/12/2007,6:02:00,0.23,0,251.34,0.8,0,0,0
18/12/2007,6:03:00,0.23,0,250.89,0.8,0,0,0
18/12/2007,6:04:00,0.228,0,249.93,0.8,0,0,0
18/12/2007,6:05:00,0.228,0,249.89,0.8,0,0,0
18/12/2007,6:06:00,0.226,0,249.55,0.8,0,0,0
18/12/2007,6:07:00,0.226,0,248.83,0.8,0,0,0
18/12/2007,6:08:00,0.224,0,248.54,0.8,0,0,0
18/12/2007,6:09:00,0.226,0,249.97,0.8,0,0,0
18/12/2007,6:10:00,0.228,0,250.87,0.8,0,0,0
18/12/2007,6:11:00,0.228,0,250.93,0.8,0,0,0
18/12/2007,6:12:00,0.228,0,251.1,0.8,0,0,0
18/12/2007,6:13:00,0.228,0,250.91,0.8,0,0,0
18/12/2007,6:14:00,0.228,0,250.65,0.8,0,0,0
18/12/2007,6:15:00,0.226,0,250.12,0.8,0,0,0
18/12/2007,6:16:00,0.228,0,250.31,0.8,0,0,0
18/12/2007,6:17:00,0.226,0,249.72,0.8,0,0,0
18/12/2007,6:18:00,0.226,0,249.2,0.8,0,0,0
18/12/2007,6:19:00,0.224,0,248.88,0.8,0,0,0
18/12/2007,6:20:00,0.226,0,250.26,0.8,0,0,0
18/12/2007,6:21:00,0.226,0,250.29,0.8,0,0,0
18/12/2007,6:22:00,0.226,0,249.93,0.8,0,0,0
18/12/2007,6:23:00,0.226,0,249.71,0.8,0,0,0
18/12/2007,6:24:00,0.322,0.09,249.5,1.4,0,0,0
18/12/2007,6:25:00,0.318,0.108,249.78,1.4,0,1,0
18/12/2007,6:26:00,0.314,0.104,248.73,1.2,0,2,0
18/12/2007,6:27:00,0.342,0.134,248.82,1.4,0,1,0
18/12/2007,6:28:00,0.678,0.136,248.19,4.6,0,1,0
18/12/2007,6:29:00,4.496,0.128,243.47,18.6,0,2,0
18/12/2007,6:30:00,3.364,0.208,244.63,15.6,0,1,0
18/12/2007,6:31:00,0.856,0.288,247.58,3.6,0,2,0
18/12/2007,6:32:00,0.932,0.38,247.23,4,0,1,0
18/12/2007,6:33:00,1.302,0.398,246.13,6,0,1,0
18/12/2007,6:34:00,2.152,0.402,245.45,9,0,2,0
18/12/2007,6:35:00,0.712,0.378,246.2,3.2,0,1,0
18/12/2007,6:36:00,0.76,0.384,247.18,3.4,0,2,0
18/12/2007,6:37:00,0.854,0.384,247.31,3.8,0,1,0
18/12/2007,6:38:00,0.872,0.388,248.05,3.8,0,1,0
18/12/2007,6:39:00,0.832,0.312,248.9,3.6,0,2,0
18/12/2007,6:40:00,0.808,0.278,248.43,3.4,0,1,0
18/12/2007,6:41:00,0.798,0.264,248.36,3.4,0,1,0
18/12/2007,6:42:00,0.726,0.146,248.17,3,0,0,0
18/12/2007,6:43:00,0.704,0.146,247.97,2.8,0,0,0
18/12/2007,6:44:00,0.714,0.142,247.33,3,0,0,0
18/12/2007,6:45:00,0.648,0,247.44,2.6,0,0,0
18/12/2007,6:46:00,0.622,0,247.33,2.6,0,0,0
18/12/2007,6:47:00,0.62,0,246.91,2.6,0,0,0
18/12/2007,6:48:00,0.614,0,246.54,2.6,0,0,0
18/12/2007,6:49:00,0.612,0,246.12,2.6,0,0,0
18/12/2007,6:50:00,0.61,0,246.19,2.6,0,0,0
18/12/2007,6:51:00,0.7,0,245.49,2.8,0,0,0
18/12/2007,6:52:00,0.674,0,245.71,2.8,0,0,0
18/12/2007,6:53:00,1.804,0,244.8,9.2,0,0,0
18/12/2007,6:54:00,3.186,0,244.01,13.8,0,0,0
18/12/2007,6:55:00,0.976,0,245.75,4,0,0,0
18/12/2007,6:56:00,0.966,0,245.26,4,0,0,0
18/12/2007,6:57:00,0.972,0,245.48,4,0,0,0
18/12/2007,6:58:00,1.266,0,244.52,5.4,0,0,0
18/12/2007,6:59:00,2.174,0,243.49,8.8,0,0,19
18/12/2007,7:00:00,2.172,0,242.44,8.8,0,0,19
18/12/2007,7:01:00,2.128,0,242.17,8.8,0,0,18
18/12/2007,7:02:00,2.11,0,241.4,8.6,0,0,18
18/12/2007,7:03:00,2.078,0,241.28,8.6,0,0,18
18/12/2007,7:04:00,2.194,0,241.11,9,0,0,18
18/12/2007,7:05:00,2.184,0,240.52,9,0,0,18
18/12/2007,7:06:00,2.182,0,240.36,9,0,0,18
18/12/2007,7:07:00,2.184,0,240.4,9,0,0,18
18/12/2007,7:08:00,2.124,0,241.2,8.8,0,0,18
18/12/2007,7:09:00,2.038,0,241.21,8.4,0,0,17
18/12/2007,7:10:00,2.024,0,240.47,8.4,0,0,18
18/12/2007,7:11:00,2.006,0,240.53,8.2,0,0,18
18/12/2007,7:12:00,1.988,0,239.21,8.2,0,0,18
18/12/2007,7:13:00,2.192,0,238.89,9.2,0,0,17
18/12/2007,7:14:00,2.468,0,239.82,10.2,0,0,18
18/12/2007,7:15:00,2.658,0,240.42,11,0,0,17
18/12/2007,7:16:00,2.34,0,240.18,9.6,0,0,18
18/12/2007,7:17:00,2.426,0.178,238.46,10.2,0,0,18
18/12/2007,7:18:00,2.42,0.198,237.93,10.2,0,0,17
18/12/2007,7:19:00,2.416,0.2,238.22,10.2,0,0,17
18/12/2007,7:20:00,2.402,0.198,237.87,10,0,0,18
18/12/2007,7:21:00,2.4,0.196,237.74,10,0,0,17
18/12/2007,7:22:00,2.412,0.2,238.49,10,0,0,18
18/12/2007,7:23:00,2.426,0.198,238.62,10.2,0,0,17
18/12/2007,7:24:00,2.442,0.198,239.03,10.2,0,0,18
18/12/2007,7:25:00,2.446,0.198,239.13,10.2,0,0,17
18/12/2007,7:26:00,2.434,0.202,239.72,10.2,0,0,18
18/12/2007,7:27:00,2.332,0.102,240.31,9.6,0,0,18
18/12/2007,7:28:00,2.198,0.104,240.34,9,0,0,17
18/12/2007,7:29:00,2.18,0.102,239.91,9,0,0,18
18/12/2007,7:30:00,2.152,0.082,239.34,9,0,0,18
18/12/2007,7:31:00,2.436,0.054,238.58,10.2,0,0,17
18/12/2007,7:32:00,2.358,0.06,238.89,9.8,0,0,18
18/12/2007,7:33:00,2.352,0.06,238.75,9.8,0,0,17
18/12/2007,7:34:00,2.188,0.058,239.14,9,0,0,18
18/12/2007,7:35:00,2.19,0.058,239.47,9,0,0,17
18/12/2007,7:36:00,2.202,0.058,240.2,9,0,0,18
18/12/2007,7:37:00,2.198,0.058,240.18,9,0,0,18
18/12/2007,7:38:00,2.196,0.058,240.22,9,0,0,17
18/12/2007,7:39:00,2.2,0.058,240.48,9,0,0,18
18/12/2007,7:40:00,2.208,0.056,240.67,9,0,0,18
18/12/2007,7:41:00,2.294,0.056,241.66,9.4,0,0,18
18/12/2007,7:42:00,2.398,0.054,240.75,9.8,0,0,18
18/12/2007,7:43:00,2.368,0.052,239.04,9.8,0,0,17
18/12/2007,7:44:00,2.358,0.054,238.46,9.8,0,0,18
18/12/2007,7:45:00,2.36,0.054,238.5,9.8,0,0,17
18/12/2007,7:46:00,2.34,0.054,237.7,9.8,0,0,17
18/12/2007,7:47:00,2.344,0.054,237.93,9.8,0,0,18
18/12/2007,7:48:00,2.4,0.052,238.5,10,0,0,17
18/12/2007,7:49:00,2.362,0.05,238.72,9.8,0,0,18
18/12/2007,7:50:00,2.774,0,239.62,11.6,0,0,17
18/12/2007,7:51:00,3.528,0,239.14,15,0,0,18
18/12/2007,7:52:00,3.732,0,238.94,15.8,0,0,17
18/12/2007,7:53:00,3.06,0,239.32,12.8,0,0,18
18/12/2007,7:54:00,3.836,0,238.76,16.2,0,0,18
18/12/2007,7:55:00,4.288,0.048,237.22,18,0,0,17
18/12/2007,7:56:00,3.384,0.046,237.42,14.4,0,0,17
18/12/2007,7:57:00,3.02,0,237.78,12.6,0,0,18
18/12/2007,7:58:00,3.038,0,238.38,12.6,0,0,17
18/12/2007,7:59:00,3.038,0.05,239.19,12.6,0,0,18
18/12/2007,8:00:00,2.952,0,239.82,12.4,0,0,17
18/12/2007,8:01:00,3.782,0,239.02,15.8,0,0,18
18/12/2007,8:02:00,3.08,0.082,239.88,12.8,0,0,17
18/12/2007,8:03:00,2.83,0.08,240.64,11.6,0,0,18
18/12/2007,8:04:00,2.902,0.15,240.38,12,0,0,18
18/12/2007,8:05:00,2.842,0.21,240.51,11.8,1,0,18
18/12/2007,8:06:00,2.68,0.2,240.43,11,1,0,17
18/12/2007,8:07:00,2.456,0.198,240.02,10.2,2,0,18
18/12/2007,8:08:00,2.442,0.34,239.96,10.2,1,0,18
18/12/2007,8:09:00,2.324,0.296,239.93,9.8,1,0,17
18/12/2007,8:10:00,1.606,0.2,240.78,6.6,1,0,18
18/12/2007,8:11:00,1.6,0.198,240.32,6.6,1,0,18
18/12/2007,8:12:00,1.602,0.2,240.94,6.6,2,0,18
18/12/2007,8:13:00,1.598,0.2,240.8,6.6,1,0,18
18/12/2007,8:14:00,1.588,0.196,240.68,6.6,1,0,17
18/12/2007,8:15:00,1.526,0.096,240.98,6.2,1,0,18
18/12/2007,8:16:00,1.438,0,240.76,5.8,1,0,18
18/12/2007,8:17:00,2.54,0.048,239.01,11.6,18,0,18
18/12/2007,8:18:00,3.632,0.056,238.31,15.2,38,0,17
18/12/2007,8:19:00,3.622,0.056,238.15,15.2,38,0,17
18/12/2007,8:20:00,3.63,0.056,238.56,15.2,38,0,18
18/12/2007,8:21:00,3.636,0.054,238.9,15.2,38,0,17
18/12/2007,8:22:00,3.646,0.054,239.34,15.2,39,0,18
18/12/2007,8:23:00,3.638,0.056,239.35,15.2,38,0,17
18/12/2007,8:24:00,3.668,0.054,240.36,15.2,38,0,18
18/12/2007,8:25:00,3.664,0.054,240.29,15.2,39,0,18
18/12/2007,8:26:00,3.674,0.052,240.42,15.2,38,0,18
18/12/2007,8:27:00,3.684,0.052,240.93,15.2,39,0,17
18/12/2007,8:28:00,3.692,0.052,241.18,15.2,38,0,18
18/12/2007,8:29:00,3.664,0.052,240.34,15.2,39,0,18
18/12/2007,8:30:00,3.682,0.052,241.01,15.2,38,0,18
18/12/2007,8:31:00,2.028,0,241.87,9.2,13,0,18
18/12/2007,8:32:00,1.436,0,241.49,5.8,1,0,18
18/12/2007,8:33:00,1.432,0,241.09,5.8,1,0,18
18/12/2007,8:34:00,1.436,0,241.11,5.8,2,0,17
18/12/2007,8:35:00,1.446,0,241.67,6,1,0,18
18/12/2007,8:36:00,1.444,0,241.68,5.8,1,0,18
18/12/2007,8:37:00,1.452,0,242.43,6,1,0,18
18/12/2007,8:38:00,1.442,0,241.53,5.8,2,0,18
18/12/2007,8:39:00,1.444,0,241.74,5.8,1,0,18
18/12/2007,8:40:00,1.448,0,242.53,5.8,1,0,18
18/12/2007,8:41:00,1.44,0,242.01,5.8,1,0,18
18/12/2007,8:42:00,1.432,0,241.22,5.8,1,0,18
18/12/2007,8:43:00,1.434,0,240.56,5.8,2,0,18
18/12/2007,8:44:00,1.434,0,240.35,5.8,1,0,17
18/12/2007,8:45:00,1.43,0,240.4,5.8,1,0,18
18/12/2007,8:46:00,1.542,0.072,241.36,6.4,1,0,18
18/12/2007,8:47:00,1.552,0.098,241.61,6.4,1,0,18
18/12/2007,8:48:00,1.55,0.098,241.48,6.4,2,0,18
18/12/2007,8:49:00,1.562,0.112,240.93,6.4,1,0,18
18/12/2007,8:50:00,1.614,0.202,241.24,6.6,1,0,18
18/12/2007,8:51:00,1.622,0.206,242.37,6.6,1,0,18
18/12/2007,8:52:00,1.634,0.234,242.74,6.8,2,0,18
18/12/2007,8:53:00,1.596,0.238,242.65,6.6,0,0,18
18/12/2007,8:54:00,1.63,0.216,242.44,6.8,1,0,18
18/12/2007,8:55:00,1.608,0.206,240.51,6.6,2,0,18
18/12/2007,8:56:00,1.6,0.2,240.28,6.6,1,0,17
18/12/2007,8:57:00,1.6,0.2,240.83,6.6,1,0,18
18/12/2007,8:58:00,1.586,0.196,240.12,6.6,1,0,18
18/12/2007,8:59:00,1.658,0.298,239.32,7,2,0,17
18/12/2007,9:00:00,1.564,0.174,239.69,6.6,1,2,18
18/12/2007,9:01:00,1.526,0.106,241.05,6.2,1,1,18
18/12/2007,9:02:00,1.478,0.116,241.42,6,1,2,18
18/12/2007,9:03:00,1.528,0.1,241.59,6.2,1,1,18
18/12/2007,9:04:00,3.198,0.072,239.97,13.8,27,1,17
18/12/2007,9:05:00,3.752,0.068,240.52,15.6,38,2,18
18/12/2007,9:06:00,3.742,0.066,240.26,15.4,39,1,18
18/12/2007,9:07:00,3.732,0.066,240.25,15.4,38,2,17
18/12/2007,9:08:00,3.708,0.064,239.22,15.4,38,1,18
18/12/2007,9:09:00,3.712,0.064,239.45,15.4,38,1,18
18/12/2007,9:10:00,3.714,0.064,239.33,15.4,38,2,17
18/12/2007,9:11:00,3.698,0.064,238.98,15.4,38,1,18
18/12/2007,9:12:00,3.71,0.064,239.06,15.4,38,2,17
18/12/2007,9:13:00,3.724,0.066,239.69,15.4,38,1,18
18/12/2007,9:14:00,3.724,0.068,240.09,15.4,38,1,18
18/12/2007,9:15:00,3.718,0.066,240.15,15.4,38,2,17
18/12/2007,9:16:00,3.706,0.05,240.27,15.4,38,1,18
18/12/2007,9:17:00,3.63,0.054,239.84,15,38,0,18
18/12/2007,9:18:00,2.406,0.046,240.38,11,19,0,17
18/12/2007,9:19:00,1.372,0,241.27,5.6,0,0,18
18/12/2007,9:20:00,1.364,0.046,240.61,5.6,0,0,18
18/12/2007,9:21:00,1.36,0.046,240.15,5.6,0,0,18
18/12/2007,9:22:00,1.378,0,240.12,5.6,1,0,17
18/12/2007,9:23:00,1.366,0,239.88,5.6,0,0,18
18/12/2007,9:24:00,1.346,0.046,239.33,5.6,0,0,18
18/12/2007,9:25:00,1.36,0.046,240.79,5.6,0,0,17
18/12/2007,9:26:00,1.378,0,242.16,5.6,0,0,18
18/12/2007,9:27:00,1.38,0,242.08,5.6,0,0,18
18/12/2007,9:28:00,1.382,0,242.28,5.6,0,0,18
18/12/2007,9:29:00,1.374,0.046,241.58,5.6,0,0,18
18/12/2007,9:30:00,1.436,0,239.14,6,0,0,18
18/12/2007,9:31:00,1.468,0.09,239.72,6,0,0,17
18/12/2007,9:32:00,1.484,0.124,239.29,6.2,0,0,18
18/12/2007,9:33:00,1.444,0.078,238.83,6,0,0,18
18/12/2007,9:34:00,1.442,0.078,238.76,6,0,0,17
18/12/2007,9:35:00,1.51,0.144,238.79,6.4,0,0,18
18/12/2007,9:36:00,1.52,0.18,238.67,6.4,0,0,17
18/12/2007,9:37:00,1.524,0.182,239.17,6.4,0,0,18
18/12/2007,9:38:00,1.522,0.182,239.16,6.4,0,0,17
18/12/2007,9:39:00,1.518,0.182,239.04,6.4,0,0,18
18/12/2007,9:40:00,1.514,0.182,238.98,6.4,0,0,17
18/12/2007,9:41:00,1.514,0.184,239.7,6.2,0,0,18
18/12/2007,9:42:00,1.514,0.184,239.79,6.2,0,0,18
18/12/2007,9:43:00,1.516,0.184,240.02,6.2,0,0,17
18/12/2007,9:44:00,1.502,0.15,240.51,6.2,0,0,18
18/12/2007,9:45:00,1.408,0,240.22,5.8,0,0,18
18/12/2007,9:46:00,1.348,0.05,239.17,5.6,0,0,17
18/12/2007,9:47:00,1.342,0.05,238.64,5.6,0,0,18
18/12/2007,9:48:00,1.346,0.05,238.89,5.6,0,0,17
18/12/2007,9:49:00,1.35,0.05,239.72,5.6,0,0,18
18/12/2007,9:50:00,1.344,0.05,239.42,5.6,0,0,17
18/12/2007,9:51:00,1.358,0.048,240.76,5.6,0,0,18
18/12/2007,9:52:00,1.366,0.048,240.95,5.6,0,0,18
18/12/2007,9:53:00,1.368,0.048,240.96,5.6,0,0,18
18/12/2007,9:54:00,1.36,0.048,240.3,5.6,0,0,18
18/12/2007,9:55:00,1.366,0.048,240.76,5.6,0,0,17
18/12/2007,9:56:00,1.364,0.048,240.61,5.6,0,0,18
18/12/2007,9:57:00,1.362,0.048,240.44,5.6,0,0,18
18/12/2007,9:58:00,1.36,0.048,240.85,5.6,0,0,18
18/12/2007,9:59:00,1.356,0.048,240.5,5.6,0,0,17
18/12/2007,10:00:00,1.344,0.05,239.41,5.6,0,0,18
18/12/2007,10:01:00,1.358,0.048,240.07,5.6,0,0,18
18/12/2007,10:02:00,1.354,0.05,239.68,5.6,0,0,17
18/12/2007,10:03:00,1.354,0.048,239.62,5.6,0,0,18
18/12/2007,10:04:00,1.36,0.048,240.19,5.6,0,0,18
18/12/2007,10:05:00,1.364,0.048,240.55,5.6,0,0,17
18/12/2007,10:06:00,1.364,0.048,240.56,5.6,0,0,18
18/12/2007,10:07:00,1.36,0.048,240.92,5.6,0,0,18
18/12/2007,10:08:00,1.356,0.048,240.46,5.6,0,0,18
18/12/2007,10:09:00,1.35,0.048,239.94,5.6,0,0,17
18/12/2007,10:10:00,1.354,0.048,239.61,5.6,0,0,18
18/12/2007,10:11:00,1.354,0.05,239.57,5.6,0,0,18
18/12/2007,10:12:00,1.36,0.048,240.08,5.6,0,0,17
18/12/2007,10:13:00,1.36,0.048,240.21,5.6,0,0,18
18/12/2007,10:14:00,1.402,0,240.5,5.8,0,0,18
18/12/2007,10:15:00,1.468,0.082,240.13,6,0,0,17
18/12/2007,10:16:00,1.462,0.082,240.19,6,0,0,18
18/12/2007,10:17:00,1.458,0.082,240.14,6,0,0,18
18/12/2007,10:18:00,1.45,0.08,239.38,6,0,0,17
18/12/2007,10:19:00,1.462,0.082,239.96,6,0,0,18
18/12/2007,10:20:00,1.462,0.082,240.13,6,0,0,18
18/12/2007,10:21:00,1.512,0.136,239.64,6.2,0,0,17
18/12/2007,10:22:00,1.518,0.18,238.65,6.4,0,0,18
18/12/2007,10:23:00,1.516,0.18,238.5,6.4,0,0,17
18/12/2007,10:24:00,1.51,0.18,238.59,6.2,0,0,18
18/12/2007,10:25:00,1.508,0.18,238.64,6.2,0,0,17
18/12/2007,10:26:00,1.508,0.182,238.86,6.2,0,0,18
18/12/2007,10:27:00,1.512,0.182,239.03,6.2,0,0,17
18/12/2007,10:28:00,1.514,0.182,239.07,6.2,0,0,18
18/12/2007,10:29:00,1.452,0.1,238.95,6,0,0,17
18/12/2007,10:30:00,1.424,0.052,239.63,5.8,0,0,18
18/12/2007,10:31:00,1.416,0.052,238.98,5.8,0,0,18
18/12/2007,10:32:00,1.348,0.046,239.19,5.6,0,0,17
18/12/2007,10:33:00,1.342,0.05,239.19,5.6,0,0,18
18/12/2007,10:34:00,1.354,0.048,240.36,5.6,0,0,17
18/12/2007,10:35:00,1.362,0.048,240.96,5.6,0,0,18
18/12/2007,10:36:00,1.364,0.046,240.56,5.6,0,0,18
18/12/2007,10:37:00,1.368,0.046,240.99,5.6,0,0,18
18/12/2007,10:38:00,1.368,0.046,240.92,5.6,0,0,18
18/12/2007,10:39:00,1.368,0.046,240.94,5.6,0,0,17
18/12/2007,10:40:00,1.368,0.046,241.08,5.6,0,0,18
18/12/2007,10:41:00,1.368,0.046,241.24,5.6,0,0,18
18/12/2007,10:42:00,1.366,0.046,241.47,5.6,0,0,18
18/12/2007,10:43:00,1.364,0.046,241.29,5.6,0,0,18
18/12/2007,10:44:00,1.354,0.048,240.21,5.6,0,0,18
18/12/2007,10:45:00,1.366,0.046,240.78,5.6,0,0,17
18/12/2007,10:46:00,1.37,0.046,241.1,5.6,0,0,18
18/12/2007,10:47:00,1.37,0.046,241.12,5.6,0,0,18
18/12/2007,10:48:00,1.372,0.046,241.3,5.6,0,0,18
18/12/2007,10:49:00,1.372,0.046,241.3,5.6,0,0,18
18/12/2007,10:50:00,1.36,0.048,240.76,5.6,0,0,17
18/12/2007,10:51:00,1.358,0.048,240.72,5.6,0,0,18
18/12/2007,10:52:00,1.352,0.048,240.16,5.6,0,0,18
18/12/2007,10:53:00,1.358,0.048,240.55,5.6,0,0,18
18/12/2007,10:54:00,1.368,0.046,240.93,5.6,0,0,18
18/12/2007,10:55:00,1.37,0.046,241.24,5.6,0,0,17
18/12/2007,10:56:00,1.374,0.046,241.47,5.6,0,0,18
18/12/2007,10:57:00,1.37,0.046,241.12,5.6,0,0,18
18/12/2007,10:58:00,1.402,0,241.22,5.8,0,0,18
18/12/2007,10:59:00,1.468,0.084,240.53,6,0,0,18
18/12/2007,11:00:00,1.464,0.084,240.58,6,0,0,17
18/12/2007,11:01:00,1.458,0.082,240.14,6,0,0,18
18/12/2007,11:02:00,1.456,0.082,239.84,6,0,0,18
18/12/2007,11:03:00,1.454,0.082,239.34,6,0,0,17
18/12/2007,11:04:00,1.45,0.082,239.2,6,0,0,18
18/12/2007,11:05:00,1.448,0.08,239.18,6,0,0,17
18/12/2007,11:06:00,1.454,0.082,239.73,6,0,0,18
18/12/2007,11:07:00,1.496,0.124,239.28,6.2,0,0,18
18/12/2007,11:08:00,1.516,0.182,239.13,6.4,0,0,17
18/12/2007,11:09:00,1.514,0.182,239.14,6.2,0,0,18
18/12/2007,11:10:00,1.506,0.18,238.61,6.2,0,0,17
18/12/2007,11:11:00,1.51,0.18,238.81,6.2,0,0,18
18/12/2007,11:12:00,1.51,0.18,238.73,6.2,0,0,17
18/12/2007,11:13:00,1.466,0.126,238.97,6,0,0,18
18/12/2007,11:14:00,1.41,0.05,239.01,5.8,0,0,17
18/12/2007,11:15:00,1.41,0.05,238.96,5.8,0,0,18
18/12/2007,11:16:00,1.412,0.05,239.17,5.8,0,0,17
18/12/2007,11:17:00,1.416,0.052,239.22,5.8,0,0,18
18/12/2007,11:18:00,1.36,0,239.24,5.6,0,0,17
18/12/2007,11:19:00,1.35,0.048,239.26,5.6,0,0,18
18/12/2007,11:20:00,1.35,0.048,239.34,5.6,0,0,18
18/12/2007,11:21:00,1.354,0.048,239.6,5.6,0,0,17
